,filename,token1,channel,i,trap,Organism,Term_Source,Term_Accession,Strain,Genotype,Imagetype,Investigation,Study,Assay
730,img_000000003_03-GFPdouble_000_trap_014.tif,3,03-GFPdouble,0,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X0,raw,I3,S1,A1
731,img_000000003_03-GFPdouble_000_trap_016.tif,3,03-GFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R0,derived,I1,S2,A8
732,img_000000003_03-GFPdouble_000_trap_017.tif,3,03-GFPdouble,0,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D2,derived,I2,S1,A0
733,img_000000003_03-GFPdouble_000_trap_018.tif,3,03-GFPdouble,0,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R1,raw,I1,S1,A8
734,img_000000003_03-GFPdouble_000_trap_020.tif,3,03-GFPdouble,0,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I3,raw,I2,S2,A0
735,img_000000003_03-GFPdouble_000_trap_022.tif,3,03-GFPdouble,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I0,derived,I1,S0,A8
736,img_000000003_03-GFPdouble_000_trap_023.tif,3,03-GFPdouble,0,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X3,derived,I3,S2,A7
737,img_000000003_03-GFPdouble_000_trap_024.tif,3,03-GFPdouble,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D2,derived,I3,S2,A6
738,img_000000003_03-GFPdouble_000_trap_025.tif,3,03-GFPdouble,0,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D0,derived,I3,S2,A2
739,img_000000003_03-GFPdouble_000_trap_028.tif,3,03-GFPdouble,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,R2,derived,I1,S0,A1
740,img_000000003_03-GFPdouble_000_trap_031.tif,3,03-GFPdouble,0,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X0,derived,I1,S1,A8
741,img_000000003_03-GFPdouble_000_trap_033.tif,3,03-GFPdouble,0,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R0,raw,I1,S0,A1
742,img_000000003_03-GFPdouble_000_trap_035.tif,3,03-GFPdouble,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R0,raw,I2,S2,A8
743,img_000000003_03-GFPdouble_000_trap_037.tif,3,03-GFPdouble,0,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D3,derived,I2,S0,A4
744,img_000000003_03-GFPdouble_001_trap_000.tif,3,03-GFPdouble,1,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R0,derived,I1,S2,A9
745,img_000000003_03-GFPdouble_001_trap_002.tif,3,03-GFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X1,derived,I3,S1,A8
746,img_000000003_03-GFPdouble_001_trap_003.tif,3,03-GFPdouble,1,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I0,raw,I1,S2,A4
747,img_000000003_03-GFPdouble_001_trap_006.tif,3,03-GFPdouble,1,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R2,raw,I2,S2,A8
748,img_000000003_03-GFPdouble_001_trap_007.tif,3,03-GFPdouble,1,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R3,raw,I2,S0,A5
749,img_000000003_03-GFPdouble_001_trap_008.tif,3,03-GFPdouble,1,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I2,derived,I2,S1,A7
750,img_000000003_03-GFPdouble_001_trap_010.tif,3,03-GFPdouble,1,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X3,derived,I1,S1,A5
751,img_000000003_03-GFPdouble_001_trap_011.tif,3,03-GFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,I2,derived,I3,S2,A2
752,img_000000003_03-GFPdouble_001_trap_012.tif,3,03-GFPdouble,1,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R2,raw,I2,S1,A7
753,img_000000003_03-GFPdouble_001_trap_013.tif,3,03-GFPdouble,1,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X1,derived,I3,S1,A9
754,img_000000003_03-GFPdouble_001_trap_014.tif,3,03-GFPdouble,1,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I2,raw,I1,S1,A0
755,img_000000003_03-GFPdouble_001_trap_016.tif,3,03-GFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,R2,raw,I1,S2,A8
756,img_000000003_03-GFPdouble_001_trap_017.tif,3,03-GFPdouble,1,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I3,derived,I2,S2,A5
757,img_000000003_03-GFPdouble_001_trap_018.tif,3,03-GFPdouble,1,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D1,raw,I1,S1,A0
758,img_000000003_03-GFPdouble_001_trap_020.tif,3,03-GFPdouble,1,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,X1,derived,I2,S0,A4
759,img_000000003_03-GFPdouble_001_trap_022.tif,3,03-GFPdouble,1,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X1,raw,I1,S2,A6
760,img_000000003_03-GFPdouble_001_trap_023.tif,3,03-GFPdouble,1,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,I1,raw,I2,S2,A8
761,img_000000003_03-GFPdouble_001_trap_024.tif,3,03-GFPdouble,1,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,I1,raw,I2,S1,A5
762,img_000000003_03-GFPdouble_001_trap_025.tif,3,03-GFPdouble,1,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R0,derived,I3,S1,A9
763,img_000000003_03-GFPdouble_001_trap_028.tif,3,03-GFPdouble,1,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I1,derived,I2,S0,A1
764,img_000000003_03-GFPdouble_001_trap_031.tif,3,03-GFPdouble,1,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I3,raw,I1,S0,A2
765,img_000000003_03-GFPdouble_001_trap_033.tif,3,03-GFPdouble,1,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I1,derived,I1,S0,A0
766,img_000000003_03-GFPdouble_001_trap_035.tif,3,03-GFPdouble,1,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D1,derived,I1,S1,A1
767,img_000000003_03-GFPdouble_001_trap_037.tif,3,03-GFPdouble,1,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X2,raw,I1,S2,A9
768,img_000000003_03-GFPdouble_002_trap_000.tif,3,03-GFPdouble,2,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I3,derived,I1,S2,A8
769,img_000000003_03-GFPdouble_002_trap_002.tif,3,03-GFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D3,raw,I3,S2,A4
770,img_000000003_03-GFPdouble_002_trap_003.tif,3,03-GFPdouble,2,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D1,derived,I1,S0,A8
771,img_000000003_03-GFPdouble_002_trap_006.tif,3,03-GFPdouble,2,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D3,derived,I3,S0,A4
772,img_000000003_03-GFPdouble_002_trap_007.tif,3,03-GFPdouble,2,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X3,derived,I2,S0,A1
773,img_000000003_03-GFPdouble_002_trap_008.tif,3,03-GFPdouble,2,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D3,derived,I3,S2,A6
774,img_000000003_03-GFPdouble_002_trap_010.tif,3,03-GFPdouble,2,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I2,raw,I3,S0,A5
775,img_000000003_03-GFPdouble_002_trap_011.tif,3,03-GFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R0,raw,I1,S1,A7
776,img_000000003_03-GFPdouble_002_trap_012.tif,3,03-GFPdouble,2,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X2,raw,I3,S0,A6
777,img_000000003_03-GFPdouble_002_trap_013.tif,3,03-GFPdouble,2,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,R1,derived,I1,S1,A0
778,img_000000003_03-GFPdouble_002_trap_014.tif,3,03-GFPdouble,2,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X0,raw,I1,S0,A8
779,img_000000003_03-GFPdouble_002_trap_016.tif,3,03-GFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I3,derived,I2,S1,A1
780,img_000000003_03-GFPdouble_002_trap_017.tif,3,03-GFPdouble,2,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I1,derived,I2,S0,A1
781,img_000000003_03-GFPdouble_002_trap_018.tif,3,03-GFPdouble,2,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,I2,raw,I3,S0,A6
782,img_000000003_03-GFPdouble_002_trap_020.tif,3,03-GFPdouble,2,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D1,derived,I3,S2,A0
783,img_000000003_03-GFPdouble_002_trap_022.tif,3,03-GFPdouble,2,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X0,derived,I2,S0,A8
784,img_000000003_03-GFPdouble_002_trap_023.tif,3,03-GFPdouble,2,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X3,raw,I1,S2,A0
785,img_000000003_03-GFPdouble_002_trap_024.tif,3,03-GFPdouble,2,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X1,raw,I3,S1,A5
786,img_000000003_03-GFPdouble_002_trap_025.tif,3,03-GFPdouble,2,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D0,raw,I1,S1,A5
787,img_000000003_03-GFPdouble_002_trap_028.tif,3,03-GFPdouble,2,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I2,derived,I1,S0,A7
788,img_000000003_03-GFPdouble_002_trap_031.tif,3,03-GFPdouble,2,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D2,derived,I3,S1,A5
789,img_000000003_03-GFPdouble_002_trap_033.tif,3,03-GFPdouble,2,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R0,derived,I2,S2,A2
790,img_000000003_03-GFPdouble_002_trap_035.tif,3,03-GFPdouble,2,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D1,derived,I3,S0,A2
791,img_000000003_03-GFPdouble_002_trap_037.tif,3,03-GFPdouble,2,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D2,derived,I1,S0,A0
792,img_000000003_04-RFPdouble_000_trap_000.tif,3,04-RFPdouble,0,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,I0,derived,I3,S0,A4
793,img_000000003_04-RFPdouble_000_trap_002.tif,3,04-RFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X1,raw,I1,S0,A5
794,img_000000003_04-RFPdouble_000_trap_003.tif,3,04-RFPdouble,0,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R0,raw,I1,S2,A6
795,img_000000003_04-RFPdouble_000_trap_006.tif,3,04-RFPdouble,0,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,X0,raw,I3,S2,A5
796,img_000000003_04-RFPdouble_000_trap_007.tif,3,04-RFPdouble,0,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I3,raw,I2,S0,A4
797,img_000000003_04-RFPdouble_000_trap_008.tif,3,04-RFPdouble,0,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I3,raw,I1,S1,A6
798,img_000000003_04-RFPdouble_000_trap_010.tif,3,04-RFPdouble,0,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D3,derived,I3,S1,A5
799,img_000000003_04-RFPdouble_000_trap_011.tif,3,04-RFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D2,derived,I3,S1,A1
800,img_000000003_04-RFPdouble_000_trap_012.tif,3,04-RFPdouble,0,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,I1,raw,I3,S1,A5
801,img_000000003_04-RFPdouble_000_trap_013.tif,3,04-RFPdouble,0,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I2,derived,I3,S0,A6
802,img_000000003_04-RFPdouble_000_trap_014.tif,3,04-RFPdouble,0,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R1,raw,I2,S1,A1
803,img_000000003_04-RFPdouble_000_trap_016.tif,3,04-RFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R2,raw,I3,S0,A6
804,img_000000003_04-RFPdouble_000_trap_017.tif,3,04-RFPdouble,0,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D1,raw,I2,S0,A6
805,img_000000003_04-RFPdouble_000_trap_018.tif,3,04-RFPdouble,0,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D1,raw,I1,S2,A3
806,img_000000003_04-RFPdouble_000_trap_020.tif,3,04-RFPdouble,0,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I0,derived,I1,S0,A1
807,img_000000003_04-RFPdouble_000_trap_022.tif,3,04-RFPdouble,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D3,derived,I1,S0,A7
808,img_000000003_04-RFPdouble_000_trap_023.tif,3,04-RFPdouble,0,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D2,derived,I2,S1,A4
809,img_000000003_04-RFPdouble_000_trap_024.tif,3,04-RFPdouble,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D0,derived,I3,S0,A1
810,img_000000003_04-RFPdouble_000_trap_025.tif,3,04-RFPdouble,0,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,I3,raw,I3,S0,A9
811,img_000000003_04-RFPdouble_000_trap_028.tif,3,04-RFPdouble,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R2,raw,I1,S0,A5
812,img_000000003_04-RFPdouble_000_trap_031.tif,3,04-RFPdouble,0,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I1,derived,I3,S1,A0
813,img_000000003_04-RFPdouble_000_trap_033.tif,3,04-RFPdouble,0,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I1,derived,I3,S2,A0
814,img_000000003_04-RFPdouble_000_trap_035.tif,3,04-RFPdouble,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X2,derived,I3,S0,A6
815,img_000000003_04-RFPdouble_000_trap_037.tif,3,04-RFPdouble,0,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X2,derived,I2,S1,A1
816,img_000000003_04-RFPdouble_001_trap_000.tif,3,04-RFPdouble,1,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D3,raw,I3,S0,A3
817,img_000000003_04-RFPdouble_001_trap_002.tif,3,04-RFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X0,derived,I2,S0,A3
818,img_000000003_04-RFPdouble_001_trap_003.tif,3,04-RFPdouble,1,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R2,raw,I3,S0,A0
819,img_000000003_04-RFPdouble_001_trap_006.tif,3,04-RFPdouble,1,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D2,derived,I3,S2,A0
820,img_000000003_04-RFPdouble_001_trap_007.tif,3,04-RFPdouble,1,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D3,raw,I1,S1,A9
821,img_000000003_04-RFPdouble_001_trap_008.tif,3,04-RFPdouble,1,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R2,raw,I3,S1,A9
822,img_000000003_04-RFPdouble_001_trap_010.tif,3,04-RFPdouble,1,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X2,raw,I1,S2,A0
823,img_000000003_04-RFPdouble_001_trap_011.tif,3,04-RFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X0,derived,I1,S0,A3
824,img_000000003_04-RFPdouble_001_trap_012.tif,3,04-RFPdouble,1,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D0,raw,I3,S0,A4
825,img_000000003_04-RFPdouble_001_trap_013.tif,3,04-RFPdouble,1,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R3,raw,I3,S0,A9
826,img_000000003_04-RFPdouble_001_trap_014.tif,3,04-RFPdouble,1,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,I1,derived,I1,S2,A0
827,img_000000003_04-RFPdouble_001_trap_016.tif,3,04-RFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R1,derived,I2,S2,A0
828,img_000000003_04-RFPdouble_001_trap_017.tif,3,04-RFPdouble,1,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I0,raw,I3,S0,A6
829,img_000000003_04-RFPdouble_001_trap_018.tif,3,04-RFPdouble,1,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X1,raw,I1,S2,A1
830,img_000000003_04-RFPdouble_001_trap_020.tif,3,04-RFPdouble,1,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R2,derived,I1,S0,A9
831,img_000000003_04-RFPdouble_001_trap_022.tif,3,04-RFPdouble,1,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D1,raw,I1,S2,A2
832,img_000000003_04-RFPdouble_001_trap_023.tif,3,04-RFPdouble,1,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I2,raw,I2,S2,A3
833,img_000000003_04-RFPdouble_001_trap_024.tif,3,04-RFPdouble,1,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D3,raw,I3,S0,A4
834,img_000000003_04-RFPdouble_001_trap_025.tif,3,04-RFPdouble,1,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X2,derived,I1,S2,A5
835,img_000000003_04-RFPdouble_001_trap_028.tif,3,04-RFPdouble,1,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X0,derived,I2,S2,A0
836,img_000000003_04-RFPdouble_001_trap_031.tif,3,04-RFPdouble,1,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R0,raw,I2,S0,A8
837,img_000000003_04-RFPdouble_001_trap_033.tif,3,04-RFPdouble,1,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X1,derived,I2,S1,A4
838,img_000000003_04-RFPdouble_001_trap_035.tif,3,04-RFPdouble,1,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R2,derived,I1,S0,A8
839,img_000000003_04-RFPdouble_001_trap_037.tif,3,04-RFPdouble,1,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X3,derived,I1,S2,A7
840,img_000000003_04-RFPdouble_002_trap_000.tif,3,04-RFPdouble,2,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X3,derived,I2,S1,A1
841,img_000000003_04-RFPdouble_002_trap_002.tif,3,04-RFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I2,raw,I1,S2,A9
842,img_000000003_04-RFPdouble_002_trap_003.tif,3,04-RFPdouble,2,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D0,raw,I1,S0,A4
843,img_000000003_04-RFPdouble_002_trap_006.tif,3,04-RFPdouble,2,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D0,raw,I1,S2,A4
844,img_000000003_04-RFPdouble_002_trap_007.tif,3,04-RFPdouble,2,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D2,raw,I1,S0,A8
845,img_000000003_04-RFPdouble_002_trap_008.tif,3,04-RFPdouble,2,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X1,derived,I2,S1,A8
846,img_000000003_04-RFPdouble_002_trap_010.tif,3,04-RFPdouble,2,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D3,raw,I2,S1,A2
847,img_000000003_04-RFPdouble_002_trap_011.tif,3,04-RFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I1,derived,I2,S0,A2
848,img_000000003_04-RFPdouble_002_trap_012.tif,3,04-RFPdouble,2,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D3,raw,I1,S0,A4
849,img_000000003_04-RFPdouble_002_trap_013.tif,3,04-RFPdouble,2,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X3,raw,I3,S1,A3
850,img_000000003_04-RFPdouble_002_trap_014.tif,3,04-RFPdouble,2,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D3,raw,I2,S1,A1
851,img_000000003_04-RFPdouble_002_trap_016.tif,3,04-RFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R3,derived,I1,S2,A5
852,img_000000003_04-RFPdouble_002_trap_017.tif,3,04-RFPdouble,2,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I0,raw,I1,S0,A0
853,img_000000003_04-RFPdouble_002_trap_018.tif,3,04-RFPdouble,2,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D1,derived,I2,S1,A8
854,img_000000003_04-RFPdouble_002_trap_020.tif,3,04-RFPdouble,2,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I2,derived,I2,S1,A1
855,img_000000003_04-RFPdouble_002_trap_022.tif,3,04-RFPdouble,2,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,I3,derived,I2,S0,A9
856,img_000000003_04-RFPdouble_002_trap_023.tif,3,04-RFPdouble,2,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,I1,derived,I1,S2,A8
857,img_000000003_04-RFPdouble_002_trap_024.tif,3,04-RFPdouble,2,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R1,derived,I3,S1,A5
858,img_000000003_04-RFPdouble_002_trap_025.tif,3,04-RFPdouble,2,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I3,raw,I3,S1,A7
859,img_000000003_04-RFPdouble_002_trap_028.tif,3,04-RFPdouble,2,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R3,derived,I2,S0,A0
860,img_000000003_04-RFPdouble_002_trap_031.tif,3,04-RFPdouble,2,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D3,raw,I2,S1,A0
861,img_000000003_04-RFPdouble_002_trap_033.tif,3,04-RFPdouble,2,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I0,raw,I1,S2,A6
862,img_000000003_04-RFPdouble_002_trap_035.tif,3,04-RFPdouble,2,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I1,derived,I3,S1,A5
863,img_000000003_04-RFPdouble_002_trap_037.tif,3,04-RFPdouble,2,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D3,raw,I3,S2,A8
864,img_000000004_01-BF0_000_trap_000.tif,4,01-BF0,0,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R3,derived,I2,S0,A0
865,img_000000004_01-BF0_000_trap_002.tif,4,01-BF0,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D0,derived,I2,S1,A3
866,img_000000004_01-BF0_000_trap_003.tif,4,01-BF0,0,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,R0,raw,I2,S1,A4
867,img_000000004_01-BF0_000_trap_006.tif,4,01-BF0,0,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I1,derived,I2,S0,A1
868,img_000000004_01-BF0_000_trap_007.tif,4,01-BF0,0,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D3,derived,I2,S0,A2
869,img_000000004_01-BF0_000_trap_008.tif,4,01-BF0,0,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R3,derived,I1,S2,A3
870,img_000000004_01-BF0_000_trap_010.tif,4,01-BF0,0,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D0,raw,I1,S0,A6
871,img_000000004_01-BF0_000_trap_011.tif,4,01-BF0,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R3,derived,I3,S0,A2
872,img_000000004_01-BF0_000_trap_012.tif,4,01-BF0,0,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I1,derived,I3,S1,A1
873,img_000000004_01-BF0_000_trap_013.tif,4,01-BF0,0,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I2,raw,I3,S0,A2
874,img_000000004_01-BF0_000_trap_014.tif,4,01-BF0,0,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R0,derived,I2,S1,A6
875,img_000000004_01-BF0_000_trap_016.tif,4,01-BF0,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D2,raw,I3,S2,A9
876,img_000000004_01-BF0_000_trap_017.tif,4,01-BF0,0,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D0,raw,I2,S1,A7
877,img_000000004_01-BF0_000_trap_018.tif,4,01-BF0,0,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R0,raw,I3,S1,A1
878,img_000000004_01-BF0_000_trap_020.tif,4,01-BF0,0,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R2,raw,I1,S2,A4
879,img_000000004_01-BF0_000_trap_022.tif,4,01-BF0,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R1,derived,I2,S0,A1
880,img_000000004_01-BF0_000_trap_023.tif,4,01-BF0,0,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I2,derived,I2,S0,A9
881,img_000000004_01-BF0_000_trap_024.tif,4,01-BF0,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X2,raw,I1,S0,A4
882,img_000000004_01-BF0_000_trap_025.tif,4,01-BF0,0,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X2,derived,I1,S1,A6
883,img_000000004_01-BF0_000_trap_028.tif,4,01-BF0,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D1,derived,I3,S1,A9
884,img_000000004_01-BF0_000_trap_031.tif,4,01-BF0,0,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R1,derived,I2,S2,A5
